공항,상대공항,출도착(A도착D출발),날짜,계획시간,편명
PUS,XIY,D,2015-03-07,21:45,BX341
PUS,XIY,D,2015-03-09,21:45,BX341
PUS,XIY,D,2015-03-11,21:45,BX341
PUS,XIY,D,2015-03-12,21:45,BX341
PUS,XIY,D,2015-03-14,21:45,BX341
PUS,XIY,D,2015-03-16,21:45,BX341
PUS,XIY,D,2015-03-18,21:45,BX341
PUS,XIY,D,2015-03-19,21:45,BX341
PUS,XIY,D,2015-03-21,21:45,BX341
PUS,XIY,D,2015-03-23,21:45,BX341
PUS,YNJ,A,2015-02-23,15:35,BX332
PUS,YNJ,A,2015-02-25,15:35,BX332
PUS,YNJ,A,2015-02-26,17:05,CZ6573
PUS,YNJ,A,2015-02-28,15:35,BX332
PUS,YNJ,A,2015-03-01,17:05,CZ6573
PUS,YNJ,A,2015-03-02,15:35,BX332
PUS,YNJ,A,2015-03-04,15:35,BX332
PUS,YNJ,A,2015-03-05,17:05,CZ6573
PUS,YNJ,A,2015-03-07,15:35,BX332
PUS,YNJ,A,2015-03-08,17:05,CZ6573
PUS,YNJ,A,2015-03-09,15:35,BX332
PUS,YNJ,A,2015-03-11,15:35,BX332
PUS,YNJ,A,2015-03-12,17:05,CZ6573
PUS,YNJ,A,2015-03-14,15:35,BX332
PUS,YNJ,A,2015-03-15,17:05,CZ6573
PUS,YNJ,A,2015-03-16,15:35,BX332
PUS,YNJ,A,2015-03-18,15:35,BX332
PUS,YNJ,A,2015-03-19,17:05,CZ6573
PUS,YNJ,A,2015-03-21,15:35,BX332
PUS,YNJ,A,2015-03-22,17:05,CZ6573
PUS,YNJ,A,2015-03-23,15:35,BX332
PUS,YNJ,D,2015-02-23,09:00,BX331
PUS,YNJ,D,2015-02-25,09:00,BX331
PUS,YNJ,D,2015-02-26,18:05,CZ6574
PUS,YNJ,D,2015-02-28,09:00,BX331
PUS,YNJ,D,2015-03-01,18:05,CZ6574
PUS,YNJ,D,2015-03-02,09:00,BX331
PUS,YNJ,D,2015-03-04,09:00,BX331
PUS,YNJ,D,2015-03-05,18:05,CZ6574
PUS,YNJ,D,2015-03-07,09:00,BX331
PUS,YNJ,D,2015-03-08,18:05,CZ6574
PUS,YNJ,D,2015-03-09,09:00,BX331
PUS,YNJ,D,2015-03-11,09:00,BX331
PUS,YNJ,D,2015-03-12,18:05,CZ6574
PUS,YNJ,D,2015-03-14,09:00,BX331
PUS,YNJ,D,2015-03-15,18:05,CZ6574
PUS,YNJ,D,2015-03-16,09:00,BX331
PUS,YNJ,D,2015-03-18,09:00,BX331
PUS,YNJ,D,2015-03-19,18:05,CZ6574
PUS,YNJ,D,2015-03-21,09:00,BX331
PUS,YNJ,D,2015-03-22,18:05,CZ6574
PUS,YNJ,D,2015-03-23,09:00,BX331
PUS,YNT,A,2015-02-25,16:10,MU2781
PUS,YNT,A,2015-02-27,16:10,MU2781
PUS,YNT,A,2015-03-01,16:10,MU2781
PUS,YNT,A,2015-03-04,16:10,MU2781
PUS,YNT,A,2015-03-06,16:10,MU2781
PUS,YNT,A,2015-03-08,16:10,MU2781
PUS,YNT,A,2015-03-11,16:10,MU2781
PUS,YNT,A,2015-03-15,16:10,MU2781
PUS,YNT,A,2015-03-18,16:10,MU2781
PUS,YNT,A,2015-03-20,16:10,MU2781
PUS,YNT,A,2015-03-22,16:10,MU2781
PUS,YNT,D,2015-02-25,17:10,MU2782
PUS,YNT,D,2015-02-27,17:10,MU2782
PUS,YNT,D,2015-03-01,17:10,MU2782
PUS,YNT,D,2015-03-04,17:10,MU2782
PUS,YNT,D,2015-03-06,17:10,MU2782
PUS,YNT,D,2015-03-08,17:10,MU2782
PUS,YNT,D,2015-03-11,17:10,MU2782
PUS,YNT,D,2015-03-15,17:10,MU2782
PUS,YNT,D,2015-03-18,17:10,MU2782
PUS,YNT,D,2015-03-20,17:10,MU2782
PUS,YNT,D,2015-03-22,17:10,MU2782
TAE,BKK,A,2015-02-23,08:30,7C2282
TAE,BKK,A,2015-02-27,08:30,7C2282
TAE,BKK,A,2015-03-02,08:30,7C2282
TAE,BKK,A,2015-03-06,08:30,7C2282
TAE,BKK,A,2015-03-09,08:30,7C2282
TAE,BKK,A,2015-03-13,08:30,7C2282
TAE,BKK,A,2015-03-16,08:30,7C2282
TAE,BKK,A,2015-03-20,08:30,7C2282
TAE,BKK,A,2015-03-23,08:30,7C2282
TAE,BKK,D,2015-02-26,20:25,7C2281
TAE,BKK,D,2015-03-01,20:25,7C2281
TAE,BKK,D,2015-03-05,20:25,7C2281
TAE,BKK,D,2015-03-08,20:25,7C2281
TAE,BKK,D,2015-03-12,20:25,7C2281
TAE,BKK,D,2015-03-15,20:25,7C2281
TAE,BKK,D,2015-03-19,20:25,7C2281
TAE,BKK,D,2015-03-22,20:25,7C2281
TAE,PEK,A,2015-02-23,11:35,CA145
TAE,PEK,A,2015-02-24,05:10,7C8102
TAE,PEK,A,2015-02-26,05:10,7C8102
TAE,PEK,A,2015-02-27,11:35,CA145
TAE,PEK,A,2015-02-28,05:10,7C8102
TAE,PEK,A,2015-03-02,11:35,CA145
TAE,PEK,A,2015-03-03,05:10,7C8102
TAE,PEK,A,2015-03-05,05:10,7C8102
TAE,PEK,A,2015-03-06,11:35,CA145
TAE,PEK,A,2015-03-07,05:10,7C8102
TAE,PEK,A,2015-03-09,11:35,CA145
TAE,PEK,A,2015-03-10,05:10,7C8102
TAE,PEK,A,2015-03-12,05:10,7C8102
TAE,PEK,A,2015-03-13,11:35,CA145
TAE,PEK,A,2015-03-14,05:10,7C8102
TAE,PEK,A,2015-03-16,11:35,CA145
TAE,PEK,A,2015-03-17,05:10,7C8102
TAE,PEK,A,2015-03-20,11:35,CA145
TAE,PEK,A,2015-03-21,05:10,7C8102
TAE,PEK,A,2015-03-23,11:35,CA145
TAE,PEK,D,2015-02-23,12:35,CA146
TAE,PEK,D,2015-02-23,23:20,7C8101
TAE,PEK,D,2015-02-25,23:20,7C8101
TAE,PEK,D,2015-02-27,12:35,CA146
TAE,PEK,D,2015-02-27,23:20,7C8101
TAE,PEK,D,2015-03-02,12:35,CA146
TAE,PEK,D,2015-03-02,23:20,7C8101
TAE,PEK,D,2015-03-04,23:20,7C8101
TAE,PEK,D,2015-03-06,12:35,CA146
TAE,PEK,D,2015-03-06,23:20,7C8101
TAE,PEK,D,2015-03-09,12:35,CA146
TAE,PEK,D,2015-03-09,23:20,7C8101
TAE,PEK,D,2015-03-11,23:20,7C8101
TAE,PEK,D,2015-03-13,12:35,CA146
TAE,PEK,D,2015-03-13,23:20,7C8101
TAE,PEK,D,2015-03-16,12:35,CA146
TAE,PEK,D,2015-03-16,23:20,7C8101
TAE,PEK,D,2015-03-18,23:20,7C8101
TAE,PEK,D,2015-03-20,12:35,CA146
TAE,PEK,D,2015-03-20,23:20,7C8101
TAE,PEK,D,2015-03-23,12:35,CA146
TAE,PEK,D,2015-03-23,23:20,7C8101
TAE,PVG,A,2015-02-23,11:25,MU5053
TAE,PVG,A,2015-02-23,21:25,TW690
TAE,PVG,A,2015-02-24,11:25,MU5053
TAE,PVG,A,2015-02-25,11:25,MU5053
TAE,PVG,A,2015-02-26,11:25,MU5053
TAE,PVG,A,2015-02-27,11:25,MU5053
TAE,PVG,A,2015-02-28,11:25,MU5053
TAE,PVG,A,2015-03-01,11:25,MU5053
TAE,PVG,A,2015-03-02,11:25,MU5053
TAE,PVG,A,2015-03-03,11:25,MU5053
TAE,PVG,A,2015-03-04,11:25,MU5053
TAE,PVG,A,2015-03-05,11:25,MU5053
TAE,PVG,A,2015-03-06,11:25,MU5053
TAE,PVG,A,2015-03-07,11:25,MU5053
TAE,PVG,A,2015-03-08,11:25,MU5053
TAE,PVG,A,2015-03-09,11:25,MU5053
TAE,PVG,A,2015-03-10,11:25,MU5053
TAE,PVG,A,2015-03-11,11:25,MU5053
TAE,PVG,A,2015-03-12,11:25,MU5053
TAE,PVG,A,2015-03-13,11:25,MU5053
TAE,PVG,A,2015-03-14,11:25,MU5053
TAE,PVG,A,2015-03-15,11:25,MU5053
TAE,PVG,A,2015-03-16,11:25,MU5053
TAE,PVG,A,2015-03-17,11:25,MU5053
TAE,PVG,A,2015-03-18,11:25,MU5053
TAE,PVG,A,2015-03-19,11:25,MU5053
TAE,PVG,A,2015-03-20,11:25,MU5053
TAE,PVG,A,2015-03-21,11:25,MU5053
TAE,PVG,A,2015-03-22,11:25,MU5053
TAE,PVG,A,2015-03-23,11:25,MU5053
TAE,PVG,D,2015-02-23,12:15,MU5054
TAE,PVG,D,2015-02-23,16:45,TW689
TAE,PVG,D,2015-02-24,12:15,MU5054
TAE,PVG,D,2015-02-25,12:15,MU5054
TAE,PVG,D,2015-02-26,12:15,MU5054
TAE,PVG,D,2015-02-27,12:15,MU5054
TAE,PVG,D,2015-02-28,12:15,MU5054
TAE,PVG,D,2015-03-01,12:15,MU5054
TAE,PVG,D,2015-03-02,12:15,MU5054
TAE,PVG,D,2015-03-03,12:15,MU5054
TAE,PVG,D,2015-03-04,12:15,MU5054
TAE,PVG,D,2015-03-05,12:15,MU5054
TAE,PVG,D,2015-03-06,12:15,MU5054
TAE,PVG,D,2015-03-07,12:15,MU5054
TAE,PVG,D,2015-03-08,12:15,MU5054
TAE,PVG,D,2015-03-09,12:15,MU5054
TAE,PVG,D,2015-03-10,12:15,MU5054
TAE,PVG,D,2015-03-11,12:15,MU5054
TAE,PVG,D,2015-03-12,12:15,MU5054
TAE,PVG,D,2015-03-13,12:15,MU5054
TAE,PVG,D,2015-03-14,12:15,MU5054
TAE,PVG,D,2015-03-15,12:15,MU5054
TAE,PVG,D,2015-03-16,12:15,MU5054
TAE,PVG,D,2015-03-17,12:15,MU5054
TAE,PVG,D,2015-03-18,12:15,MU5054
TAE,PVG,D,2015-03-19,12:15,MU5054
TAE,PVG,D,2015-03-20,12:15,MU5054
TAE,PVG,D,2015-03-21,12:15,MU5054
TAE,PVG,D,2015-03-22,12:15,MU5054
TAE,PVG,D,2015-03-23,12:15,MU5054
TAE,SHE,A,2015-02-24,10:25,CZ667
TAE,SHE,D,2015-02-24,11:25,CZ668
TAE,TPE,A,2015-02-23,06:45,TW9664
YNY,CSX,A,2015-02-25,20:50,MF8011
YNY,CSX,D,2015-02-25,21:50,MF8012
YNY,PVG,A,2015-02-25,12:50,HO1307
YNY,PVG,A,2015-02-28,12:50,HO1307
YNY,PVG,A,2015-03-04,12:50,HO1307
YNY,PVG,A,2015-03-07,12:50,HO1307
YNY,PVG,A,2015-03-11,12:50,HO1307
YNY,PVG,A,2015-03-14,12:50,HO1307
YNY,PVG,A,2015-03-18,12:50,HO1307
YNY,PVG,A,2015-03-21,12:50,HO1307
YNY,PVG,D,2015-02-25,13:50,HO1308
YNY,PVG,D,2015-02-28,13:50,HO1308
YNY,PVG,D,2015-03-04,13:50,HO1308
YNY,PVG,D,2015-03-07,13:50,HO1308
YNY,PVG,D,2015-03-11,13:50,HO1308
YNY,PVG,D,2015-03-14,13:50,HO1308
YNY,PVG,D,2015-03-18,13:50,HO1308
YNY,PVG,D,2015-03-21,13:50,HO1308
PUS,SPN,A,2015-02-01,06:20,OZ608
PUS,SPN,A,2015-02-05,06:20,OZ608
PUS,SPN,A,2015-02-08,06:20,OZ608
PUS,SPN,A,2015-02-12,06:20,OZ608
PUS,SPN,A,2015-02-15,06:20,OZ608
PUS,SPN,A,2015-02-19,06:20,OZ608
PUS,SPN,A,2015-02-22,06:20,OZ608
PUS,SPN,D,2015-01-24,21:00,OZ607
PUS,SPN,D,2015-01-28,21:00,OZ607
PUS,SPN,D,2015-01-31,21:00,OZ607
PUS,SPN,D,2015-02-04,21:00,OZ607
PUS,SPN,D,2015-02-07,21:00,OZ607
PUS,SPN,D,2015-02-11,21:00,OZ607
PUS,SPN,D,2015-02-14,21:00,OZ607
PUS,SPN,D,2015-02-18,21:00,OZ607
PUS,SPN,D,2015-02-21,21:00,OZ607
PUS,TAO,A,2015-01-22,15:15,BX322
PUS,TAO,A,2015-01-22,15:50,KE890
PUS,TAO,A,2015-01-23,15:15,BX322
PUS,TAO,A,2015-01-23,15:50,KE890
PUS,TAO,A,2015-01-24,15:15,BX322
PUS,TAO,A,2015-01-24,15:50,KE890
PUS,TAO,A,2015-01-25,15:15,BX322
PUS,TAO,A,2015-01-25,15:50,KE890
PUS,TAO,A,2015-01-26,15:15,BX322
PUS,TAO,A,2015-01-26,15:50,KE890
PUS,TAO,A,2015-01-27,15:15,BX322
PUS,TAO,A,2015-01-27,15:50,KE890
PUS,TAO,A,2015-01-28,15:15,BX322
PUS,TAO,A,2015-01-28,15:50,KE890
PUS,TAO,A,2015-01-29,15:15,BX322
PUS,TAO,A,2015-01-29,15:50,KE890
PUS,TAO,A,2015-01-30,15:15,BX322
PUS,TAO,A,2015-01-30,15:50,KE890
PUS,TAO,A,2015-01-31,15:15,BX322
PUS,TAO,A,2015-01-31,15:50,KE890
PUS,TAO,A,2015-02-01,15:15,BX322
PUS,TAO,A,2015-02-01,15:50,KE890
PUS,TAO,A,2015-02-02,15:15,BX322
PUS,TAO,A,2015-02-02,15:50,KE890
PUS,TAO,A,2015-02-03,15:15,BX322
PUS,TAO,A,2015-02-03,15:50,KE890
PUS,TAO,A,2015-02-04,15:15,BX322
PUS,TAO,A,2015-02-04,15:50,KE890
PUS,TAO,A,2015-02-05,15:15,BX322
PUS,TAO,A,2015-02-05,15:50,KE890
PUS,TAO,A,2015-02-06,15:15,BX322
PUS,TAO,A,2015-02-06,15:50,KE890
PUS,TAO,A,2015-02-07,15:15,BX322
PUS,TAO,A,2015-02-07,15:50,KE890
PUS,TAO,A,2015-02-08,15:15,BX322
PUS,TAO,A,2015-02-08,15:50,KE890
PUS,TAO,A,2015-02-09,15:15,BX322
PUS,TAO,A,2015-02-09,15:50,KE890
PUS,TAO,A,2015-02-10,15:15,BX322
PUS,TAO,A,2015-02-10,15:50,KE890
PUS,TAO,A,2015-02-11,15:15,BX322
PUS,TAO,A,2015-02-11,15:50,KE890
PUS,TAO,A,2015-02-12,15:15,BX322
PUS,TAO,A,2015-02-12,15:50,KE890
PUS,TAO,A,2015-02-13,15:15,BX322
PUS,TAO,A,2015-02-13,15:50,KE890
PUS,TAO,A,2015-02-14,15:15,BX322
PUS,TAO,A,2015-02-14,15:50,KE890
PUS,TAO,A,2015-02-15,15:15,BX322
PUS,TAO,A,2015-02-15,15:50,KE890
PUS,TAO,A,2015-02-16,15:15,BX322
PUS,TAO,A,2015-02-16,15:50,KE890
PUS,TAO,A,2015-02-17,15:15,BX322
PUS,TAO,A,2015-02-17,15:50,KE890
PUS,TAO,A,2015-02-18,15:15,BX322
PUS,TAO,A,2015-02-18,15:50,KE890
PUS,TAO,A,2015-02-19,15:15,BX322
PUS,TAO,A,2015-02-19,15:50,KE890
PUS,TAO,A,2015-02-20,15:15,BX322
PUS,TAO,A,2015-02-20,15:50,KE890
PUS,TAO,A,2015-02-21,15:15,BX322
PUS,TAO,A,2015-02-21,15:50,KE890
PUS,TAO,A,2015-02-22,15:15,BX322
PUS,TAO,A,2015-02-22,15:50,KE890
PUS,TAO,D,2015-01-22,10:30,BX321
PUS,TAO,D,2015-01-22,10:55,KE889
PUS,TAO,D,2015-01-23,10:30,BX321
PUS,TAO,D,2015-01-23,10:55,KE889
PUS,TAO,D,2015-01-24,10:30,BX321
PUS,TAO,D,2015-01-24,10:55,KE889
PUS,TAO,D,2015-01-25,10:30,BX321
PUS,TAO,D,2015-01-25,10:55,KE889
PUS,TAO,D,2015-01-26,10:30,BX321
PUS,TAO,D,2015-01-26,10:55,KE889
PUS,TAO,D,2015-01-27,10:30,BX321
PUS,TAO,D,2015-01-27,10:55,KE889
PUS,TAO,D,2015-01-28,10:30,BX321
PUS,TAO,D,2015-01-28,10:55,KE889
PUS,TAO,D,2015-01-29,10:30,BX321
PUS,TAO,D,2015-01-29,10:55,KE889
PUS,TAO,D,2015-01-30,10:30,BX321
PUS,TAO,D,2015-01-30,10:55,KE889
PUS,TAO,D,2015-01-31,10:30,BX321
PUS,TAO,D,2015-01-31,10:55,KE889
PUS,TAO,D,2015-02-01,10:30,BX321
PUS,TAO,D,2015-02-01,10:55,KE889
PUS,TAO,D,2015-02-02,10:30,BX321
PUS,TAO,D,2015-02-02,10:55,KE889
PUS,TAO,D,2015-02-03,10:30,BX321
PUS,TAO,D,2015-02-03,10:55,KE889
PUS,TAO,D,2015-02-04,10:30,BX321
PUS,TAO,D,2015-02-04,10:55,KE889
PUS,TAO,D,2015-02-05,10:30,BX321
PUS,TAO,D,2015-02-05,10:55,KE889
PUS,TAO,D,2015-02-06,10:30,BX321
PUS,TAO,D,2015-02-06,10:55,KE889
PUS,TAO,D,2015-02-07,10:30,BX321
PUS,TAO,D,2015-02-07,10:55,KE889
PUS,TAO,D,2015-02-08,10:30,BX321
PUS,TAO,D,2015-02-08,10:55,KE889
PUS,TAO,D,2015-02-09,10:30,BX321
PUS,TAO,D,2015-02-09,10:55,KE889
PUS,TAO,D,2015-02-10,10:30,BX321
PUS,TAO,D,2015-02-10,10:55,KE889
PUS,TAO,D,2015-02-11,10:30,BX321
PUS,TAO,D,2015-02-11,10:55,KE889
PUS,TAO,D,2015-02-12,10:30,BX321
PUS,TAO,D,2015-02-12,10:55,KE889
PUS,TAO,D,2015-02-13,10:30,BX321
PUS,TAO,D,2015-02-13,10:55,KE889
PUS,TAO,D,2015-02-14,10:30,BX321
PUS,TAO,D,2015-02-14,10:55,KE889
PUS,TAO,D,2015-02-15,10:30,BX321
PUS,TAO,D,2015-02-15,10:55,KE889
PUS,TAO,D,2015-02-16,10:30,BX321
PUS,TAO,D,2015-02-16,10:55,KE889
PUS,TAO,D,2015-02-17,10:30,BX321
PUS,TAO,D,2015-02-17,10:55,KE889
PUS,TAO,D,2015-02-18,10:30,BX321
PUS,TAO,D,2015-02-18,10:55,KE889
PUS,TAO,D,2015-02-19,10:30,BX321
PUS,TAO,D,2015-02-19,10:55,KE889
PUS,TAO,D,2015-02-20,10:30,BX321
PUS,TAO,D,2015-02-20,10:55,KE889
PUS,TAO,D,2015-02-21,10:30,BX321
PUS,TAO,D,2015-02-21,10:55,KE889
PUS,TAO,D,2015-02-22,10:30,BX321
PUS,TAO,D,2015-02-22,10:55,KE889
PUS,TPE,A,2015-01-22,06:50,KE9692
PUS,TPE,A,2015-01-22,10:25,CI188
PUS,TPE,A,2015-01-22,16:25,BX794
PUS,TPE,A,2015-01-22,20:35,CI186
PUS,TPE,A,2015-01-22,21:05,BX792
PUS,TPE,A,2015-01-23,11:05,CI188
PUS,TPE,A,2015-01-23,16:25,BX794
PUS,TPE,A,2015-01-23,19:00,CI186
PUS,TPE,A,2015-01-24,10:25,CI188
PUS,TPE,A,2015-01-24,16:25,BX794
PUS,TPE,A,2015-01-24,19:00,CI186
PUS,TPE,A,2015-01-25,06:50,KE9692
PUS,TPE,A,2015-01-25,06:55,BX798
PUS,TPE,A,2015-01-25,10:25,CI188
PUS,TPE,A,2015-01-25,16:25,BX794
PUS,TPE,A,2015-01-25,19:00,CI186
PUS,TPE,A,2015-01-26,11:05,CI188
PUS,TPE,A,2015-01-26,16:25,BX794
PUS,TPE,A,2015-01-26,19:00,CI186
PUS,TPE,A,2015-01-27,10:25,CI188
PUS,TPE,A,2015-01-27,16:25,BX794
PUS,TPE,A,2015-01-27,19:00,CI186
PUS,TPE,A,2015-01-27,21:05,BX792
PUS,TPE,A,2015-01-28,06:50,KE9692
PUS,TPE,A,2015-01-28,10:25,CI188
PUS,TPE,A,2015-01-28,16:25,BX794
PUS,TPE,A,2015-01-28,19:00,CI186
PUS,TPE,A,2015-01-29,10:25,CI188
PUS,TPE,A,2015-01-29,16:25,BX794
PUS,TPE,A,2015-01-29,19:00,CI186
PUS,TPE,A,2015-01-29,21:05,BX792
PUS,TPE,A,2015-01-30,11:05,CI188
PUS,TPE,A,2015-01-30,16:25,BX794
PUS,TPE,A,2015-01-30,19:00,CI186
PUS,TPE,A,2015-01-31,10:25,CI188
PUS,TPE,A,2015-01-31,16:25,BX794
PUS,TPE,A,2015-01-31,19:00,CI186
PUS,TPE,A,2015-02-01,06:55,BX798
PUS,TPE,A,2015-02-01,10:25,CI188
PUS,TPE,A,2015-02-01,16:25,BX794
PUS,TPE,A,2015-02-01,19:00,CI186
PUS,TPE,A,2015-02-02,11:05,CI188
PUS,TPE,A,2015-02-02,16:25,BX794
PUS,TPE,A,2015-02-02,19:00,CI186
PUS,TPE,A,2015-02-03,10:25,CI188
PUS,TPE,A,2015-02-03,16:25,BX794
PUS,TPE,A,2015-02-03,19:00,CI186
PUS,TPE,A,2015-02-03,21:05,BX792
PUS,TPE,A,2015-02-04,10:25,CI188
PUS,TPE,A,2015-02-04,16:25,BX794
PUS,TPE,A,2015-02-04,19:00,CI186
PUS,TPE,A,2015-02-05,10:25,CI188
PUS,TPE,A,2015-02-05,16:25,BX794
PUS,TPE,A,2015-02-05,19:00,CI186
PUS,TPE,A,2015-02-05,21:05,BX792
PUS,TPE,A,2015-02-06,11:05,CI188
PUS,TPE,A,2015-02-06,16:25,BX794
PUS,TPE,A,2015-02-06,19:00,CI186
PUS,TPE,A,2015-02-07,10:25,CI188
PUS,TPE,A,2015-02-07,16:25,BX794
PUS,TPE,A,2015-02-07,19:00,CI186
PUS,TPE,A,2015-02-08,06:55,BX798
PUS,TPE,A,2015-02-08,10:25,CI188
PUS,TPE,A,2015-02-08,16:25,BX794
PUS,TPE,A,2015-02-08,19:00,CI186
PUS,TPE,A,2015-02-09,11:05,CI188
PUS,TPE,A,2015-02-09,16:25,BX794
PUS,TPE,A,2015-02-09,19:00,CI186
PUS,TPE,A,2015-02-10,10:25,CI188
PUS,TPE,A,2015-02-10,16:25,BX794
PUS,TPE,A,2015-02-10,19:00,CI186
PUS,TPE,A,2015-02-10,21:05,BX792
PUS,TPE,A,2015-02-11,10:25,CI188
PUS,TPE,A,2015-02-11,16:25,BX794
PUS,TPE,A,2015-02-11,19:00,CI186
PUS,TPE,A,2015-02-12,10:25,CI188
PUS,TPE,A,2015-02-12,16:25,BX794
PUS,TPE,A,2015-02-12,19:00,CI186
PUS,TPE,A,2015-02-12,21:05,BX792
PUS,TPE,A,2015-02-13,11:05,CI188
PUS,TPE,A,2015-02-13,16:25,BX794
PUS,TPE,A,2015-02-13,19:00,CI186
PUS,TPE,A,2015-02-14,10:25,CI188
PUS,TPE,A,2015-02-14,16:25,BX794
PUS,TPE,A,2015-02-14,19:00,CI186
PUS,TPE,A,2015-02-15,06:55,BX798
PUS,TPE,A,2015-02-15,10:25,CI188
PUS,TPE,A,2015-02-15,16:25,BX794
PUS,TPE,A,2015-02-15,19:00,CI186
PUS,TPE,A,2015-02-16,11:05,CI188
PUS,TPE,A,2015-02-16,16:25,BX794
PUS,TPE,A,2015-02-16,19:00,CI186
PUS,TPE,A,2015-02-17,10:25,CI188
PUS,TPE,A,2015-02-17,16:25,BX794
PUS,TPE,A,2015-02-17,19:00,CI186
PUS,TPE,A,2015-02-17,21:05,BX792
PUS,TPE,A,2015-02-18,10:25,CI188
PUS,TPE,A,2015-02-18,16:25,BX794
PUS,TPE,A,2015-02-18,19:00,CI186
PUS,TPE,A,2015-02-19,10:25,CI188
PUS,TPE,A,2015-02-19,16:25,BX794
PUS,TPE,A,2015-02-19,19:00,CI186
PUS,TPE,A,2015-02-19,21:05,BX792
PUS,TPE,A,2015-02-20,11:05,CI188
PUS,TPE,A,2015-02-20,16:25,BX794
PUS,TPE,A,2015-02-20,19:00,CI186
PUS,TPE,A,2015-02-21,10:25,CI188
PUS,TPE,A,2015-02-21,16:25,BX794
PUS,TPE,A,2015-02-21,19:00,CI186
PUS,TPE,A,2015-02-22,06:55,BX798
PUS,TPE,A,2015-02-22,10:25,CI188
PUS,TPE,A,2015-02-22,16:25,BX794
PUS,TPE,A,2015-02-22,19:00,CI186
PUS,TPE,D,2015-01-22,11:05,BX793
PUS,TPE,D,2015-01-22,11:20,CI189
PUS,TPE,D,2015-01-22,15:15,BX791
PUS,TPE,D,2015-01-22,21:35,CI187
PUS,TPE,D,2015-01-23,11:05,BX793
PUS,TPE,D,2015-01-23,12:05,CI189
PUS,TPE,D,2015-01-23,20:00,CI187
PUS,TPE,D,2015-01-24,11:05,BX793
PUS,TPE,D,2015-01-24,11:20,CI189
PUS,TPE,D,2015-01-24,20:00,CI187
PUS,TPE,D,2015-01-24,22:05,BX791
PUS,TPE,D,2015-01-24,22:05,BX797
PUS,TPE,D,2015-01-24,22:10,KE9691
PUS,TPE,D,2015-01-25,11:05,BX793
PUS,TPE,D,2015-01-25,11:20,CI189
PUS,TPE,D,2015-01-25,20:00,CI187
PUS,TPE,D,2015-01-26,11:05,BX793
PUS,TPE,D,2015-01-26,12:05,CI189
PUS,TPE,D,2015-01-26,20:00,CI187
PUS,TPE,D,2015-01-27,11:05,BX793
PUS,TPE,D,2015-01-27,11:20,CI189
PUS,TPE,D,2015-01-27,15:15,BX791
PUS,TPE,D,2015-01-27,20:00,CI187
PUS,TPE,D,2015-01-27,22:10,KE9691
PUS,TPE,D,2015-01-28,11:05,BX793
PUS,TPE,D,2015-01-28,11:20,CI189
PUS,TPE,D,2015-01-28,20:00,CI187
PUS,TPE,D,2015-01-28,22:10,KE3691
PUS,TPE,D,2015-01-29,11:05,BX793
PUS,TPE,D,2015-01-29,11:20,CI189
PUS,TPE,D,2015-01-29,15:15,BX791
PUS,TPE,D,2015-01-29,20:00,CI187
PUS,TPE,D,2015-01-30,11:05,BX793
PUS,TPE,D,2015-01-30,12:05,CI189
PUS,TPE,D,2015-01-30,20:00,CI187
PUS,TPE,D,2015-01-31,11:05,BX793
PUS,TPE,D,2015-01-31,11:20,CI189
PUS,TPE,D,2015-01-31,20:00,CI187
PUS,TPE,D,2015-01-31,22:05,BX791
PUS,TPE,D,2015-01-31,22:05,BX797
PUS,TPE,D,2015-02-01,11:05,BX793
PUS,TPE,D,2015-02-01,11:20,CI189
PUS,TPE,D,2015-02-01,20:00,CI187
PUS,TPE,D,2015-02-02,11:05,BX793
PUS,TPE,D,2015-02-02,12:05,CI189
PUS,TPE,D,2015-02-02,20:00,CI187
PUS,TPE,D,2015-02-03,11:05,BX793
PUS,TPE,D,2015-02-03,11:20,CI189
PUS,TPE,D,2015-02-03,15:15,BX791
PUS,TPE,D,2015-02-03,20:00,CI187
PUS,TPE,D,2015-02-04,11:05,BX793
PUS,TPE,D,2015-02-04,11:20,CI189
PUS,TPE,D,2015-02-04,20:00,CI187
PUS,TPE,D,2015-02-05,11:05,BX793
PUS,TPE,D,2015-02-05,11:20,CI189
PUS,TPE,D,2015-02-05,15:15,BX791
PUS,TPE,D,2015-02-05,20:00,CI187
PUS,TPE,D,2015-02-06,11:05,BX793
PUS,TPE,D,2015-02-06,12:05,CI189
PUS,TPE,D,2015-02-06,20:00,CI187
PUS,TPE,D,2015-02-07,11:05,BX793
PUS,TPE,D,2015-02-07,11:20,CI189
PUS,TPE,D,2015-02-07,20:00,CI187
PUS,TPE,D,2015-02-07,22:05,BX791
PUS,TPE,D,2015-02-07,22:05,BX797
PUS,TPE,D,2015-02-08,11:05,BX793
PUS,TPE,D,2015-02-08,11:20,CI189
PUS,TPE,D,2015-02-08,20:00,CI187
PUS,TPE,D,2015-02-09,11:05,BX793
PUS,TPE,D,2015-02-09,12:05,CI189
PUS,TPE,D,2015-02-09,20:00,CI187
PUS,TPE,D,2015-02-10,11:05,BX793
PUS,TPE,D,2015-02-10,11:20,CI189
PUS,TPE,D,2015-02-10,15:15,BX791
PUS,TPE,D,2015-02-10,20:00,CI187
PUS,TPE,D,2015-02-11,11:05,BX793
PUS,TPE,D,2015-02-11,11:20,CI189
PUS,TPE,D,2015-02-11,20:00,CI187
